id,random_int,random_float,random_date,category,boolean
616,58,55.338018786574764,2021-09-07,N,True
617,634,25.48822489148823,2021-09-08,D,True
618,513,74.25308328404215,2021-09-09,E,False
619,751,7.663580647524881,2021-09-10,A,True
620,802,87.26358025468353,2021-09-11,D,False
621,96,82.81168290063428,2021-09-12,D,False
622,638,21.60601162447664,2021-09-13,N,False
623,118,80.93243982852624,2021-09-14,D,False
624,560,78.63577330614815,2021-09-15,C,False
625,601,63.2216597753949,2021-09-16,E,True
626,488,37.352017689968754,2021-09-17,E,True
627,237,,2021-09-18,A,True
628,885,23.178359028935002,2021-09-19,B,False
629,897,31.860896276360716,2021-09-20,C,True
630,272,90.35584434325304,2021-09-21,A,False
631,189,7.764077598878128,2021-09-22,N,True
632,999,82.88712762529586,2021-09-23,D,False
633,704,34.88900750418236,2021-09-24,B,False
634,447,52.15993960113582,2021-09-25,B,True
635,581,79.44856336484906,2021-09-26,C,False
636,790,88.43765470229712,2021-09-27,B,True
637,861,34.4781420072647,2021-09-28,A,True
638,247,46.18434812751103,2021-09-29,B,True
639,963,41.45160648167923,2021-09-30,B,False
640,76,1.3251033503910548,2021-10-01,E,False
641,154,,2021-10-02,A,False
642,656,45.918923373256185,2021-10-03,B,False
643,435,41.10936088804398,2021-10-04,B,True
644,997,72.19292275156795,2021-10-05,D,False
645,86,38.480361722110324,2021-10-06,B,True
646,697,48.937644897067024,2021-10-07,N,True
647,285,42.96085921323633,2021-10-08,E,False
648,974,74.06261488943706,2021-10-09,A,False
649,220,86.29723989869625,2021-10-10,N,True
650,69,53.18890790075142,2021-10-11,A,False
651,47,78.94321941951912,2021-10-12,D,True
652,94,29.678668201985058,2021-10-13,A,False
653,750,54.13696101572687,2021-10-14,B,False
654,958,34.52299536699724,2021-10-15,D,True
655,453,41.42009255718303,2021-10-16,A,False
656,204,73.24138648126686,2021-10-17,D,True
657,912,88.16624823327128,2021-10-18,C,False
658,218,12.14953910877654,2021-10-19,A,False
659,474,63.46392564873805,2021-10-20,B,False
660,432,58.21438075777985,2021-10-21,D,False
661,341,11.841503917593188,2021-10-22,E,True
662,551,21.189433044010908,2021-10-23,D,False
663,612,31.100249473268025,2021-10-24,E,True
664,289,16.693107081750146,2021-10-25,B,False
665,254,24.372948252434178,2021-10-26,C,True
666,734,26.76007988617075,2021-10-27,E,False
667,357,33.56738330390596,2021-10-28,C,False
668,23,74.9390452801159,2021-10-29,D,False
669,762,57.19122038506007,2021-10-30,B,True
670,522,98.62466719514015,2021-10-31,E,False
671,758,41.4735826967471,2021-11-01,D,False
672,837,75.3865073836925,2021-11-02,A,False
673,100,87.14684213765338,2021-11-03,D,False
674,802,67.8978493038042,2021-11-04,C,False
675,180,41.1864740417496,2021-11-05,B,False
676,223,75.35946307457529,2021-11-06,B,False
677,906,20.366713777268487,2021-11-07,D,True
678,762,32.75521651801324,2021-11-08,A,True
679,659,54.66852550992888,2021-11-09,N,True
680,442,57.54093872861483,2021-11-10,D,True
681,608,2.2141475472629457,2021-11-11,D,False
682,769,,2021-11-12,N,False
683,325,69.662727121739,2021-11-13,C,False
684,516,49.57037502318911,2021-11-14,A,True
685,16,93.31272344083084,2021-11-15,B,True
686,792,43.90955652508285,2021-11-16,D,False
687,336,98.04355702703718,2021-11-17,B,True
688,759,51.22847572434851,2021-11-18,B,True
689,258,11.428576999797945,2021-11-19,E,False
690,497,76.48009724592772,2021-11-20,B,False
691,988,67.88977250778404,2021-11-21,B,False
692,896,77.29867213055867,2021-11-22,C,True
693,160,95.1442028725681,2021-11-23,B,False
694,475,77.64893026510181,2021-11-24,A,False
695,852,61.133660221664684,2021-11-25,D,False
696,664,85.7308902360841,2021-11-26,C,True
697,908,67.32464393545315,2021-11-27,B,True
698,690,40.81190568259231,2021-11-28,A,False
699,675,88.56197642417733,2021-11-29,D,False
700,380,22.190046078437287,2021-11-30,C,True
701,545,71.46412749087241,2021-12-01,A,True
702,929,88.1563454940757,2021-12-02,B,False
703,957,73.13165197032963,2021-12-03,E,True
704,691,69.72754190538569,2021-12-04,N,False
705,427,75.26382940718361,2021-12-05,C,False
706,613,46.50552483006444,2021-12-06,A,True
707,268,87.4170682157026,2021-12-07,D,False
708,835,20.34364751360912,2021-12-08,A,False
709,577,12.73864160003393,2021-12-09,E,False
710,417,28.550878011851154,2021-12-10,C,False
711,168,53.157739677499315,2021-12-11,B,True
712,842,51.05617954093381,2021-12-12,A,False
713,43,82.05987576765867,2021-12-13,E,False
714,556,40.45686564040174,2021-12-14,D,False
715,285,48.434442629150865,2021-12-15,C,True
716,397,1.3367683259395635,2021-12-16,B,True
717,12,,2021-12-17,A,True
718,607,64.77742329503421,2021-12-18,D,True
719,302,1.5508330626592182,2021-12-19,B,True
720,898,28.088196518624375,2021-12-20,E,False
721,253,20.795635928938992,2021-12-21,E,True
722,499,4.198542890958823,2021-12-22,D,False
723,754,47.92600899145375,2021-12-23,E,True
724,35,,2021-12-24,C,False
725,727,74.30815396313801,2021-12-25,D,False
726,849,84.79278837633485,2021-12-26,E,True
727,90,,2021-12-27,A,False
728,776,98.17073425211416,2021-12-28,E,False
729,605,45.04785714705953,2021-12-29,C,False
730,922,51.33682102249155,2021-12-30,N,True
731,970,98.92177539577501,2021-12-31,B,True
732,602,23.154843596504882,2022-01-01,E,False
733,418,94.25459396769052,2022-01-02,B,True
734,115,4.283755511911325,2022-01-03,E,True
735,617,44.638689026319476,2022-01-04,C,False
736,903,7.000351213306577,2022-01-05,B,False
737,196,72.9234742913643,2022-01-06,A,True
738,826,60.84089358800178,2022-01-07,E,True
739,501,70.66342634675964,2022-01-08,B,True
740,626,37.4480399968017,2022-01-09,C,False
741,493,36.94819340313803,2022-01-10,C,True
742,75,4.53192789608946,2022-01-11,A,True
743,413,34.99449395296398,2022-01-12,C,True
744,376,92.92884022620595,2022-01-13,C,False
745,420,37.9226537180449,2022-01-14,B,False
746,729,83.13677062219699,2022-01-15,E,False
747,277,84.2325504749934,2022-01-16,N,True
748,761,37.324115637923384,2022-01-17,C,True
749,676,63.19886803961891,2022-01-18,C,False
750,394,9.537160227305863,2022-01-19,D,True
751,869,10.36785807342765,2022-01-20,C,True
752,457,4.865766366171331,2022-01-21,N,True
753,920,58.10150933751095,2022-01-22,B,False
754,192,42.607097762609705,2022-01-23,D,True
755,739,54.80323566642401,2022-01-24,C,True
756,689,52.10731905083878,2022-01-25,C,False
757,99,35.02029910907303,2022-01-26,E,True
758,548,67.7473414823473,2022-01-27,C,False
759,978,75.85018809163907,2022-01-28,B,True
760,999,1.4628258877675715,2022-01-29,A,False
761,96,20.72422997688783,2022-01-30,A,False
762,664,71.32358680833369,2022-01-31,A,True
763,663,,2022-02-01,A,True
764,190,66.24839469416082,2022-02-02,C,False
765,736,34.696265973455844,2022-02-03,C,True
766,37,39.07551523296371,2022-02-04,E,False
767,780,15.867887368968493,2022-02-05,C,True
768,369,25.823101966616,2022-02-06,A,True
769,695,,2022-02-07,D,True
770,525,43.31631113151664,2022-02-08,D,True
771,279,77.43026829445951,2022-02-09,B,False
772,217,85.25849549383427,2022-02-10,B,False
773,867,54.164641821675986,2022-02-11,C,True
774,873,75.82672920560591,2022-02-12,D,True
775,798,30.690451319457,2022-02-13,A,True
776,273,41.49712154000782,2022-02-14,A,True
777,881,71.2777676216831,2022-02-15,A,True
778,62,,2022-02-16,C,False
779,596,,2022-02-17,C,False
780,880,18.53727790825115,2022-02-18,E,True
781,729,59.9771314970498,2022-02-19,N,False
782,342,86.15137072268936,2022-02-20,N,False
783,397,86.86396398234257,2022-02-21,C,True
784,699,,2022-02-22,N,False
785,19,74.5753379076126,2022-02-23,E,False
786,177,55.79274451507007,2022-02-24,E,False
787,612,58.466809016582474,2022-02-25,B,False
788,396,13.3650581410518,2022-02-26,D,True
789,445,44.38591884213011,2022-02-27,A,False
790,233,45.077628388636384,2022-02-28,A,False
791,915,95.84978356677402,2022-03-01,E,False
792,76,43.108686262328945,2022-03-02,E,True
793,265,54.934264490275766,2022-03-03,B,False
794,455,53.32513992791025,2022-03-04,D,False
795,796,63.67617170443272,2022-03-05,B,False
796,718,74.82328313318959,2022-03-06,D,True
797,735,22.50418761708721,2022-03-07,A,True
798,384,52.87244190984357,2022-03-08,B,True
799,564,,2022-03-09,E,True
800,851,46.31147138375115,2022-03-10,B,True
801,506,27.845754637357302,2022-03-11,B,False
802,367,65.4709075356299,2022-03-12,A,True
803,144,82.3767395799123,2022-03-13,E,False
804,885,6.314029292739132,2022-03-14,E,True
805,69,77.67904834072272,2022-03-15,C,True
806,99,82.16479329617712,2022-03-16,N,True
807,396,46.15229275886068,2022-03-17,C,False
808,25,98.33056568184674,2022-03-18,A,False
809,948,78.6708340707309,2022-03-19,B,False
810,891,77.36625648956658,2022-03-20,E,True
811,469,74.78385744120718,2022-03-21,E,True
812,484,15.0608103218274,2022-03-22,B,True
813,565,21.723088645301083,2022-03-23,E,True
814,151,46.3990131464425,2022-03-24,B,True
815,144,26.400434995946586,2022-03-25,A,True
816,569,41.52409723340404,2022-03-26,A,False
817,39,88.84641099229206,2022-03-27,A,False
818,109,82.43268918792693,2022-03-28,B,True
819,693,63.003987847998225,2022-03-29,B,False
820,42,85.81203942511036,2022-03-30,D,False
821,186,78.37723890172492,2022-03-31,E,False
822,935,42.89849318408905,2022-04-01,E,True
823,398,20.106515204994512,2022-04-02,D,True
824,223,51.42010400093392,2022-04-03,D,True
825,634,73.622888252855,2022-04-04,A,True
826,133,43.641959872959305,2022-04-05,D,False
827,163,66.67719097838972,2022-04-06,B,True
828,215,,2022-04-07,C,True
829,733,74.80047363714034,2022-04-08,B,False
830,235,81.2713619893062,2022-04-09,D,False
831,843,70.68378557805411,2022-04-10,E,False
832,658,96.72635875263656,2022-04-11,B,False
833,751,82.66520574606405,2022-04-12,E,False
834,588,90.30937278765383,2022-04-13,B,False
835,9,93.3571083457648,2022-04-14,N,True
836,74,80.13479918738085,2022-04-15,B,False
837,954,67.4258842006499,2022-04-16,E,False
838,492,0.5718581360789288,2022-04-17,C,True
839,913,46.58257532231247,2022-04-18,A,True
840,253,57.1162298622361,2022-04-19,B,True
841,230,30.40302724479996,2022-04-20,C,False
842,519,31.810444690347207,2022-04-21,A,True
843,174,96.11594157101652,2022-04-22,N,False
844,653,89.17108652027459,2022-04-23,C,True
845,168,84.91790055017042,2022-04-24,C,False
846,170,40.60118017061106,2022-04-25,C,False
847,393,1.3698550408914545,2022-04-26,D,False
848,946,8.022224645571407,2022-04-27,E,False
849,795,31.219636821760368,2022-04-28,A,True
850,634,1.5742912995676983,2022-04-29,E,True
851,194,1.7149781915198115,2022-04-30,E,False
852,517,91.6603301642411,2022-05-01,E,True
853,29,70.61585021190541,2022-05-02,C,False
854,165,30.895599006815267,2022-05-03,E,False
855,422,13.264457760095317,2022-05-04,D,True
856,339,51.163571789507714,2022-05-05,B,False
857,648,0.5346160854364457,2022-05-06,C,False
858,496,93.8413743858144,2022-05-07,N,True
859,365,41.48151193889472,2022-05-08,B,False
860,833,40.233495523733275,2022-05-09,B,True
861,342,39.059360758178215,2022-05-10,B,True
862,500,6.932833038776476,2022-05-11,E,True
863,657,63.83222397918266,2022-05-12,E,False
864,511,73.30036196283534,2022-05-13,C,False
865,327,67.61253975882903,2022-05-14,E,True
866,217,13.843549332939432,2022-05-15,E,False
867,301,57.884016803559255,2022-05-16,E,False
868,132,56.948448417225386,2022-05-17,C,True
869,804,86.8410787941382,2022-05-18,C,False
870,70,37.9127658375647,2022-05-19,D,False
871,252,37.148594365943424,2022-05-20,D,True
872,415,,2022-05-21,D,False
873,787,63.3072653499513,2022-05-22,D,True
874,445,46.92852273257904,2022-05-23,B,False
875,876,44.30593623304211,2022-05-24,N,False
876,182,49.41476706378827,2022-05-25,D,True
877,167,86.10452995033118,2022-05-26,D,True
878,91,46.116690125391,2022-05-27,A,False
879,714,93.99317919698224,2022-05-28,B,True
880,858,50.4003763596326,2022-05-29,A,True
881,531,94.92006931808913,2022-05-30,A,False
882,39,83.28319018690758,2022-05-31,E,True
883,126,36.243132261582915,2022-06-01,C,False
884,451,86.3641421296616,2022-06-02,B,False
885,173,11.006328420111522,2022-06-03,D,True
886,653,92.50471753430145,2022-06-04,D,False
887,754,,2022-06-05,C,True
888,220,5.439074852231118,2022-06-06,B,False
889,638,64.42567236508116,2022-06-07,D,True
890,58,,2022-06-08,D,True
891,660,6.9800654614628925,2022-06-09,E,False
892,476,55.46877097800863,2022-06-10,A,True
893,456,74.77943497593725,2022-06-11,D,True
894,829,81.02585866995314,2022-06-12,B,True
895,895,41.38274653207959,2022-06-13,C,False
896,361,20.4166559168243,2022-06-14,E,False
897,935,4.234227877238384,2022-06-15,N,True
898,1,57.972615709722476,2022-06-16,E,True
899,387,45.29110702676108,2022-06-17,A,False
900,973,94.8744395149711,2022-06-18,D,False
901,348,6.060490771490978,2022-06-19,B,False
902,190,68.53953434460057,2022-06-20,C,True
903,505,2.496622212005717,2022-06-21,A,False
904,191,17.143417671054273,2022-06-22,A,True
905,508,45.357899992283414,2022-06-23,E,False
906,369,45.48724428028682,2022-06-24,A,True
907,409,68.5700542933644,2022-06-25,B,False
908,824,91.02130348677566,2022-06-26,E,True
909,929,63.90321589149208,2022-06-27,A,False
910,934,95.35350978515088,2022-06-28,C,False
911,117,88.16156398779977,2022-06-29,B,True
912,134,58.449979553079025,2022-06-30,C,False
913,58,83.37919509188274,2022-07-01,C,False
914,556,64.2577610323634,2022-07-02,E,False
915,685,,2022-07-03,D,False
916,672,74.05647232595099,2022-07-04,E,True
917,173,9.490844126734622,2022-07-05,B,True
918,829,59.40827805697124,2022-07-06,B,False
919,815,,2022-07-07,E,True
920,149,6.652760821085524,2022-07-08,D,True
921,80,23.079465392653177,2022-07-09,E,True
922,886,91.56722322616498,2022-07-10,B,True
923,213,,2022-07-11,N,True
924,203,24.628601881053157,2022-07-12,B,False
925,764,69.06797711480066,2022-07-13,D,True
926,229,59.67764199616896,2022-07-14,D,False
927,676,50.15756999179484,2022-07-15,E,True
928,227,97.61869749880837,2022-07-16,E,False
929,659,68.34537774075089,2022-07-17,E,False
930,532,37.544110966791266,2022-07-18,D,False
931,441,80.0073432076868,2022-07-19,D,True
932,402,88.45832929211878,2022-07-20,B,True
933,47,12.522055951683143,2022-07-21,C,False
934,233,20.055297784526648,2022-07-22,N,False
935,305,21.62270091277797,2022-07-23,B,True
936,526,,2022-07-24,B,True
937,143,60.30395550532833,2022-07-25,A,False
938,415,61.899156469858816,2022-07-26,E,True
939,513,94.0773299689501,2022-07-27,B,True
940,373,77.5911532807306,2022-07-28,A,True
941,566,12.793692451178318,2022-07-29,E,True
942,886,34.7507082425181,2022-07-30,D,True
943,259,43.53936461757356,2022-07-31,A,True
944,656,39.59615887476049,2022-08-01,D,False
945,471,66.93086091618792,2022-08-02,C,False
946,953,89.18931032565625,2022-08-03,C,False
947,971,30.6051463522788,2022-08-04,C,False
948,12,55.18771364211857,2022-08-05,C,False
949,330,78.94094219135856,2022-08-06,B,False
950,736,41.621805884534936,2022-08-07,C,True
951,784,,2022-08-08,B,True
952,968,47.49509652637482,2022-08-09,B,False
953,358,5.5222520743028465,2022-08-10,E,False
954,972,94.23834540022769,2022-08-11,B,False
955,408,7.482120519497304,2022-08-12,B,True
956,668,43.84567152505782,2022-08-13,C,True
957,373,52.98812610885262,2022-08-14,B,True
958,8,98.53038322872855,2022-08-15,D,True
959,122,16.60218236428608,2022-08-16,C,False
960,348,11.443151861235856,2022-08-17,A,False
961,676,0.8706147062543579,2022-08-18,C,False
962,90,15.55714368693023,2022-08-19,B,False
963,648,20.72729790676676,2022-08-20,D,True
964,698,,2022-08-21,C,True
965,316,21.97067903914004,2022-08-22,D,False
966,178,2.052081472932521,2022-08-23,A,True
967,540,,2022-08-24,A,False
968,732,36.55957010039668,2022-08-25,E,True
969,869,35.369668658073394,2022-08-26,E,True
970,41,30.247902916792658,2022-08-27,C,False
971,740,97.53732771464209,2022-08-28,E,True
972,704,17.011541730928148,2022-08-29,D,False
973,923,89.82380639532352,2022-08-30,E,True
974,502,77.68033321398879,2022-08-31,D,False
975,959,7.6479955499313075,2022-09-01,E,False
976,145,98.67291015008487,2022-09-02,E,False
977,201,27.136596353901055,2022-09-03,E,True
978,929,9.858292702241233,2022-09-04,B,True
979,724,82.93142341257594,2022-09-05,B,False
980,461,70.66755336776998,2022-09-06,E,True
981,732,61.72188058779008,2022-09-07,D,True
982,752,15.598086369893316,2022-09-08,C,False
983,925,47.84961162559619,2022-09-09,A,True
984,909,78.05560268872138,2022-09-10,B,True
985,558,30.362393814384024,2022-09-11,E,True
986,547,31.168982851504147,2022-09-12,A,True
987,253,0.3140906048122116,2022-09-13,B,True
988,390,17.424340164537956,2022-09-14,C,False
989,594,87.54056251218343,2022-09-15,D,True
990,883,44.17464916377071,2022-09-16,E,False
991,256,98.4234499234434,2022-09-17,C,False
992,709,39.57079635737926,2022-09-18,N,True
993,815,71.51864547802413,2022-09-19,E,False
994,921,28.191904290472912,2022-09-20,A,False
995,450,36.38096411409335,2022-09-21,N,False
996,10,19.072598759089466,2022-09-22,B,False
997,824,34.7062368499395,2022-09-23,D,False
998,798,54.72375204206431,2022-09-24,E,True
999,242,99.17728809792494,2022-09-25,C,False
1000,251,66.42017130717856,2022-09-26,D,False
1001,877,19.924595440831403,2022-09-27,A,False
1002,5,4.496144159155113,2022-09-28,B,True
1003,119,12.63564813145106,2022-09-29,A,True
1004,801,56.255520127304735,2022-09-30,D,False
1005,374,76.51603288167664,2022-10-01,C,False
1006,65,94.0419207300747,2022-10-02,C,False
1007,146,1.5823171996820817,2022-10-03,A,False
1008,224,52.27601415618698,2022-10-04,E,True
1009,239,47.086735622317676,2022-10-05,E,True
1010,177,65.6055021975704,2022-10-06,C,True
1011,779,55.95788544653419,2022-10-07,A,False
1012,853,68.70391505824806,2022-10-08,A,True
1013,282,65.80825847491903,2022-10-09,A,False
1014,63,11.70117248579462,2022-10-10,D,False
1015,217,79.97179136187196,2022-10-11,E,False
1016,854,12.323257571632485,2022-10-12,E,True
1017,827,69.85306252091371,2022-10-13,D,False
1018,795,41.614536764060674,2022-10-14,B,True
1019,689,51.38507345765979,2022-10-15,D,False
1020,461,90.32980143757105,2022-10-16,A,True
1021,929,88.98837264734865,2022-10-17,D,False
1022,610,81.78563056550296,2022-10-18,A,False
1023,105,51.014838045632324,2022-10-19,C,False
1024,99,73.62398101338331,2022-10-20,A,True
1025,511,51.289705551880935,2022-10-21,E,False
1026,385,86.96060824747775,2022-10-22,D,False
1027,405,40.27758332328999,2022-10-23,A,False
1028,823,97.02353444148768,2022-10-24,B,True
1029,518,93.23227582288776,2022-10-25,N,False
1030,476,74.16026194517855,2022-10-26,B,False
1031,977,27.9415884176072,2022-10-27,B,False
